   1.3343786e+02   1.0381047e+02
   1.2169808e+02   1.0457448e+02
   9.7855421e+01   1.2538799e+02
   4.8571973e+01   1.0450118e+02
   8.0250214e+01   1.0660129e+02
   1.1465938e+02   7.6893242e+01
   8.0156290e+01   9.2579178e+01
   1.2365636e+02   5.8595884e+01
   1.2570883e+02   7.3536465e+01
   1.1160143e+02   8.7896503e+01
   1.2694006e+02   1.0787879e+02
   1.2239760e+02   6.6968479e+01
   8.3175969e+01   1.1826995e+02
   7.7801720e+01   1.3591430e+02
   6.5158479e+01   1.2172073e+02
   9.8389186e+01   1.3037577e+02
   9.1853612e+01   1.2427457e+02
   1.0027195e+02   1.4248133e+02
   1.0475967e+02   8.0632308e+01
   1.3320850e+02   8.9851098e+01
   1.1441419e+02   9.1643473e+01
   8.4161628e+01   1.3121761e+02
   1.2855199e+02   1.1276985e+02
   1.3130224e+02   9.6246931e+01
   8.2452004e+01   1.1832840e+02
   8.5034721e+01   1.2128373e+02
   9.6765485e+01   1.1481021e+02
   1.2696477e+02   8.3342393e+01
   1.5637015e+02   1.1032455e+02
   9.3234789e+01   1.0686745e+02
   8.2765568e+01   1.3252012e+02
   1.3010834e+02   9.4418245e+01
   1.4295187e+02   9.9090330e+01
   1.0462545e+02   7.1020713e+01
   1.5889096e+02   1.1919547e+02
   1.3073162e+02   9.4614148e+01
   9.9023896e+01   7.0209099e+01
   7.8967864e+01   1.4589177e+02
   1.2719369e+02   9.3634377e+01
   1.5524198e+02   7.9254267e+01
   1.1845254e+02   8.3975046e+01
   4.5793408e+01   1.4890743e+02
   1.1498520e+02   9.0246686e+01
   1.0087447e+02   1.4086591e+02
   9.3974964e+01   1.3497763e+02
   1.3836237e+02   9.0353078e+01
   1.4663682e+02   6.8689281e+01
   9.1626839e+01   1.1811457e+02
   7.7947289e+01   1.0038613e+02
   7.7930756e+01   1.1965906e+02
   9.8750475e+01   1.4514086e+02
   1.2920413e+02   9.4520936e+01
   1.2979774e+02   1.1683718e+02
   9.0453887e+01   1.3366912e+02
   8.8204008e+01   1.1292760e+02
   1.2945880e+02   8.0085502e+01
   1.3456145e+02   8.7928399e+01
   9.3480962e+01   1.3363049e+02
   8.4200379e+01   1.5320383e+02
   1.1071946e+02   6.7842136e+01
   1.3093501e+02   1.0649733e+02
   7.9085819e+01   9.8242862e+01
   1.4489840e+02   6.5408778e+01
   7.6351795e+01   1.2504354e+02
   1.4041639e+02   7.9304825e+01
   1.2254112e+02   9.0462255e+01
   8.4054349e+01   1.2752834e+02
   1.2311881e+02   1.0323585e+02
   1.0884599e+02   8.4558955e+01
   1.3038703e+02   9.9806158e+01
   9.3714612e+01   1.1470843e+02
   9.5655130e+01   1.2756363e+02
   8.9070887e+01   1.2672711e+02
   1.3703943e+02   8.4350869e+01
   1.3650410e+02   1.1061971e+02
   1.0362343e+02   6.9336310e+01
   1.0610074e+02   1.3552569e+02
   1.2427640e+02   9.6670997e+01
   6.2239709e+01   1.0431581e+02
   1.2570213e+02   7.4032746e+01
   9.8127766e+01   1.1126892e+02
   1.0707667e+02   7.1047395e+01
   8.9040766e+01   1.2465667e+02
   9.6905785e+01   1.1349242e+02
   7.5077214e+01   1.2408685e+02
   1.0947835e+02   9.1380101e+01
   1.3601243e+02   8.4279848e+01
   8.1169983e+01   1.1921500e+02
   1.0127619e+02   1.3062962e+02
   7.7904005e+01   1.3105262e+02
   1.3110197e+02   7.1843950e+01
   7.0794133e+01   1.0511078e+02
   7.4201936e+01   1.2058734e+02
   8.4888589e+01   1.1195754e+02
   1.0397467e+02   1.1931784e+02
   9.4467926e+01   1.2380920e+02
   9.8364936e+01   1.1097858e+02
   1.1327960e+02   8.1665781e+01
   7.4222339e+01   1.2250819e+02
   1.1503606e+02   8.9273619e+01
   1.3508323e+02   1.0228569e+02
   1.2701894e+02   7.9836224e+01
   1.2631893e+02   6.6110192e+01
   1.3059939e+02   1.1059038e+02
   9.3955677e+01   1.3740594e+02
   1.2492028e+02   1.0719015e+02
   1.0127205e+02   1.1347916e+02
   1.2255334e+02   1.0179369e+02
   1.0514098e+02   8.0457536e+01
   9.9539048e+01   1.1339796e+02
   9.7388893e+01   1.2975369e+02
   8.6297372e+01   1.2030129e+02
   8.8230092e+01   1.6907025e+02
   8.2291419e+01   1.4063881e+02
   1.1322082e+02   8.5600647e+01
   7.6976132e+01   1.0776175e+02
   1.2188627e+02   9.4651675e+01
   1.1667462e+02   9.4803080e+01
   1.3882159e+02   8.9222122e+01
   9.5174999e+01   1.1827200e+02
   9.5764475e+01   1.1723551e+02
   8.4990469e+01   1.4155649e+02
   1.1280003e+02   1.0526500e+02
   1.1449466e+02   9.5281322e+01
   1.3769059e+02   8.5620277e+01
   8.0857199e+01   1.1581058e+02
   6.5451947e+01   1.2158999e+02
   8.9605634e+01   1.2109721e+02
   1.0416174e+02   1.3644631e+02
   1.2615073e+02   7.3376509e+01
   1.2405582e+02   8.0395669e+01
   1.0426309e+02   6.8007298e+01
   8.6150369e+01   1.0857257e+02
   1.0138211e+02   1.2028127e+02
   1.1151716e+02   9.6667679e+01
   1.2626233e+02   8.0904460e+01
   9.9564992e+01   1.2302853e+02
   8.6440728e+01   1.1427369e+02
   1.3979257e+02   9.3205546e+01
   9.3160618e+01   1.2429216e+02
   1.3333948e+02   1.1541275e+02
   1.5314910e+02   9.1918046e+01
   1.2921209e+02   8.2390062e+01
   9.2174373e+01   1.4490312e+02
   1.1837995e+02   8.6802482e+01
   8.9869616e+01   1.4108338e+02
   1.2440587e+02   9.6974496e+01
   1.4209411e+02   1.0253385e+02
   1.2544858e+02   9.9853608e+01
   8.8860268e+01   1.2235202e+02
   8.7416284e+01   1.1806743e+02
   1.3045632e+02   1.0064303e+02
   1.4231504e+02   4.2088381e+01
   1.1704944e+02   1.0251130e+02
   8.5605694e+01   1.2265239e+02
   1.1600586e+02   9.4008303e+01
   7.4783360e+01   1.2903316e+02
   1.2369818e+02   9.0042960e+01
   1.2631166e+02   8.5607627e+01
   9.3974203e+01   1.3612478e+02
   1.0675116e+02   8.8414603e+01
   7.6329176e+01   9.6768665e+01
   9.4344250e+01   1.2585142e+02
   1.2048568e+02   8.0793409e+01
   6.5079871e+01   1.4570575e+02
   1.0013250e+02   1.1817670e+02
   1.0728437e+02   9.3629343e+01
   6.5361816e+01   1.2718461e+02
   1.4957368e+02   8.0615394e+01
   6.4604799e+01   9.6597520e+01
   9.7652417e+01   1.4536208e+02
   7.0669391e+01   1.4095008e+02
   1.0661794e+02   1.2649345e+02
   7.9186546e+01   1.3011480e+02
   9.4874355e+01   1.2978952e+02
   1.2813826e+02   7.9431117e+01
   1.0303162e+02   1.1620791e+02
   1.2957098e+02   9.2293407e+01
   9.9492819e+01   1.3177004e+02
   1.1453520e+02   9.0848612e+01
   1.2760881e+02   7.2103551e+01
   5.9752806e+01   1.0381328e+02
   1.0747561e+02   9.7268572e+01
   8.9812172e+01   1.0299547e+02
   1.1767430e+02   9.7278451e+01
   1.2485256e+02   7.7234981e+01
   1.2191899e+02   7.2505543e+01
   1.1329691e+02   7.7005086e+01
   8.9192451e+01   1.2243851e+02
   7.7789050e+01   1.1845844e+02
   1.1648678e+02   9.0167207e+01
   1.2482805e+02   8.2823599e+01
   1.4358574e+02   4.2613279e+01
   1.2420132e+02   7.5604539e+01
   1.1225988e+02   8.7478202e+01
   7.3682811e+01   1.1029176e+02
   1.3447179e+02   7.9721542e+01
   1.1159517e+02   8.8407688e+01
   1.2363561e+02   8.1782109e+01
   1.3184417e+02   8.1796711e+01
   1.1059878e+02   6.9290003e+01
   1.4385136e+02   7.0199713e+01
   9.9852281e+01   1.3257399e+02
   1.1331198e+02   8.1075758e+01
   7.8017172e+01   1.1043492e+02
   1.0301560e+02   8.9616823e+01
   7.1398862e+01   1.0176855e+02
   9.2327253e+01   1.0382952e+02
   5.6096951e+01   1.2573288e+02
   6.4597562e+01   1.3751544e+02
   8.4641114e+01   1.1004216e+02
   1.1342965e+02   1.2649130e+02
   1.2960993e+02   9.0593878e+01
   1.1451536e+02   1.0277008e+02
   8.7801679e+01   1.1899133e+02
   1.1246089e+02   1.0104553e+02
   8.2573703e+01   1.4011032e+02
   1.0201733e+02   1.2826971e+02
   8.6866844e+01   1.0849840e+02
   7.8190586e+01   1.0558379e+02
   1.3162619e+02   9.0158481e+01
   1.0102845e+02   6.0825672e+01
   8.9672962e+01   1.2802034e+02
   9.3182796e+01   1.1192996e+02
   9.3279732e+01   1.3020387e+02
   1.1322803e+02   9.3343431e+01
   9.0488175e+01   1.2400708e+02
   7.5558488e+01   1.1498883e+02
   1.3530269e+02   8.5016677e+01
   1.2225326e+02   7.7357997e+01
   1.2974870e+02   9.6602142e+01
   1.0578263e+02   8.5094221e+01
   9.2411460e+01   1.2417961e+02
   1.3977924e+02   8.1979050e+01
   1.4373062e+02   1.0423185e+02
   1.3360083e+02   1.1718634e+02
   1.0426458e+02   8.1472452e+01
   1.0342641e+02   1.4773255e+02
   1.3371196e+02   8.1423211e+01
   1.3576700e+02   7.3485919e+01
   7.7967458e+01   1.0832569e+02
   1.2906507e+02   9.2282853e+01
   8.0022806e+01   1.3676829e+02
   1.1646400e+02   7.2326248e+01
   1.1389213e+02   1.2987211e+02
   1.0532143e+02   6.5719625e+01
   1.4364543e+02   9.0404960e+01
   1.3110793e+02   1.0972122e+02
   1.0250142e+02   1.2148872e+02
   9.4548509e+01   1.0319417e+02
   5.8195408e+01   1.6010920e+02
   9.3959471e+01   1.2189116e+02
   8.8150637e+01   1.5014870e+02
   1.1064462e+02   8.3678128e+01
   1.2052125e+02   1.0059811e+02
   9.1529351e+01   1.2263248e+02
   1.1330654e+02   9.8955427e+01
   8.0697672e+01   1.1490984e+02
   1.2639938e+02   8.9306543e+01
   1.1838763e+02   6.8872765e+01
   1.0703403e+02   6.5109246e+01
   1.4006017e+02   9.5029922e+01
   1.2352306e+02   9.0235240e+01
   1.0550125e+02   8.4567350e+01
   1.0157394e+02   1.1120201e+02
   7.7174518e+01   1.2699344e+02
   1.3556380e+02   8.6385455e+01
   1.1402695e+02   7.4750550e+01
   1.0832013e+02   8.7669945e+01
   7.4812315e+01   1.0449135e+02
   1.2380141e+02   8.7246388e+01
   1.3099637e+02   9.6793032e+01
   1.0452360e+02   7.8417118e+01
   1.2306769e+02   9.5775801e+01
   1.2338692e+02   8.3960518e+01
   1.1746568e+02   9.6170411e+01
   1.0192005e+02   1.4473019e+02
   1.1305222e+02   7.9884306e+01
   1.0348739e+02   1.3908107e+02
   8.8398767e+01   1.2386770e+02
   1.5246109e+02   4.1714147e+01
   9.6374909e+01   1.1457362e+02
   1.1177314e+02   8.5242530e+01
   1.1974610e+02   1.0401796e+02
   8.2797063e+01   1.2336893e+02
   8.2883235e+01   1.1782096e+02
   7.9961017e+01   1.1279859e+02
   1.3442091e+02   8.5389275e+01
   1.3780729e+02   8.6358349e+01
   9.6485105e+01   1.4085157e+02
   1.0516620e+02   8.7843803e+01
   1.1536829e+02   8.5069345e+01
   1.1854512e+02   8.6400589e+01
   6.3167065e+01   1.1100210e+02
   1.2616070e+02   9.3797581e+01
   1.2125049e+02   7.3615951e+01
   1.1642582e+02   6.6391152e+01
   7.3430316e+01   1.2707113e+02
   1.2123321e+02   6.9255755e+01
   8.5998738e+01   1.1894055e+02
   1.2639221e+02   8.1651167e+01
   1.5136176e+02   7.9646616e+01
   1.0370199e+02   7.4889456e+01
   1.3140163e+02   9.1051005e+01
   1.1147299e+02   1.3953342e+02
   9.4392188e+01   1.4920965e+02
   9.4912619e+01   1.3063531e+02
   9.4469484e+01   7.1765164e+01
   8.3985777e+01   1.3166272e+02
   1.3484562e+02   9.6662109e+01
   9.7552195e+01   1.2431309e+02
   9.9360114e+01   1.1351188e+02
   1.1519587e+02   7.9471365e+01
   1.4185167e+02   1.0456430e+02
   1.2374903e+02   1.0877924e+02
   1.2256831e+02   1.0261116e+02
   7.7813204e+01   1.0186594e+02
   1.5090136e+02   6.7207998e+01
   9.1971585e+01   1.6657312e+02
   1.0216567e+02   9.2450221e+01
   1.1596079e+02   9.4281966e+01
   9.7436325e+01   1.3098306e+02
   1.0137018e+02   6.7458693e+01
   6.0560653e+01   1.3811217e+02
   1.1971596e+02   1.0583773e+02
   8.6242679e+01   1.0737389e+02
   8.8202495e+01   1.3354272e+02
   1.2248559e+02   8.7023917e+01
   9.4100748e+01   1.0319368e+02
   1.3630299e+02   1.0779609e+02
   1.0959601e+02   1.3167203e+02
   1.2551508e+02   7.5205771e+01
   8.3549749e+01   1.1830153e+02
   9.1268221e+01   1.2506268e+02
   1.4083624e+02   1.0172465e+02
   1.5477281e+02   1.0271575e+02
   8.0044357e+01   1.2113937e+02
   1.0441692e+02   1.2543044e+02
   1.3433105e+02   9.3329122e+01
   9.8060676e+01   1.0895805e+02
   1.4193535e+02   9.6815658e+01
   5.9172315e+01   1.1643585e+02
   1.0199462e+02   8.7089660e+01
   1.2169934e+02   7.9180593e+01
   7.7117308e+01   1.2868908e+02
   9.4354129e+01   7.1584076e+01
   9.4537575e+01   1.2704927e+02
   1.3355316e+02   8.7307596e+01
   1.1041321e+02   9.0387009e+01
   1.0674374e+02   1.2287554e+02
   8.4342718e+01   1.3394237e+02
   9.9763017e+01   1.3282567e+02
   1.2188650e+02   1.0112995e+02
   1.4216925e+02   9.2873376e+01
   8.9968985e+01   1.0863990e+02
   1.3018862e+02   8.4768815e+01
   1.0978427e+02   9.6184552e+01
   1.1982717e+02   7.4004887e+01
   6.1487594e+01   1.1782394e+02
   1.0273240e+02   1.4062450e+02
   8.0455041e+01   1.2145358e+02
   1.1494245e+02   6.9753437e+01
   9.7810517e+01   8.0295310e+01
   7.0076848e+01   1.1707442e+02
   1.2038893e+02   9.5446833e+01
   9.3154826e+01   1.1507488e+02
   9.5908878e+01   8.5477262e+01
   1.2455848e+02   1.1049600e+02
   8.5641212e+01   1.3026611e+02
   7.3117344e+01   1.4572634e+02
   1.0235211e+02   9.2429084e+01
   9.5891883e+01   1.1439267e+02
   1.0491683e+02   9.1890614e+01
   1.0207713e+02   1.1660349e+02
   1.3179865e+02   7.7440419e+01
   1.1599896e+02   7.7548755e+01
   8.7867628e+01   1.1675433e+02
   1.0990969e+02   1.3782705e+02
   1.1066453e+02   7.5880941e+01
   9.5488380e+01   1.2471669e+02
   7.2717570e+01   1.1148837e+02
   1.1685245e+02   8.1467411e+01
   8.7329733e+01   1.1934320e+02
